2015-02-21 22:05:35,"@ShawnMendes
can you follow me?
for you it's 1second
for me it's great happiness!💎
i love you so much
have a nice day💌
#NeverBeAloneVideo 😄"
2015-02-21 22:05:35,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:35,"💕🍩💕🍩💕
@ShawnMendes
I love you more than anything in the whole world❤
please follow me🐥
#NeverBeAloneVideo
💕🍩💕🍩💕 x52"
2015-02-21 22:05:34,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:34,"#NeverBeAloneVideo
@ShawnMendes 
☁💎☁💎☁💎
Tweet it for a snippet 
☁💎☁💎☁💎
x32 http://t.co/KiejF5yALj"
2015-02-21 22:05:33,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:33,"@ShawnMendes took a piece of my heart &amp; made it all his own
 
#NeverBeAloneVideo this week! Can't wait tbh
 
Can u follow me pls?
 
x46"
2015-02-21 22:05:33,"#NeverBeAloneVideo I'm excited and so proud of u @ShawnMendes  ilysm, follow me?  💙✖️💭 x735 http://t.co/GU3pccpMka"
2015-02-21 22:05:33,I told you that nothing can beat the Mendes army  #NeverBeAloneVideo http://t.co/Ayd1RcRuDV
2015-02-21 22:05:33,"@ShawnMendes 
#NeverBeAloneVideo 
#NeverBeAloneVideo 
#NeverBeAloneVideo 
#NeverBeAloneVideo 
#NeverBeAloneVideo 
ITS MY
BIRTHDAY 💕"
2015-02-21 22:05:33,"@ShawnMendes 
HI SHAWN
👼👼👼👼
I LOVE U
😻😻😻😻
FOLLOW ME PLEASE
🎈🎈🎈🎈
I BEG U SHAWN
😔😔😔😔
#NeverBeAloneVideo
💘💘💘💘
1475"
2015-02-21 22:05:32,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:32,"👋Hi Shawn 
You're my king👑
Te amo mucho 💓
please 🙏🌟can u follow me? Is my dream😭 💤
Chile loves you!😚
#NeverBeAloneVideo
x28"
2015-02-21 22:05:32,"RT @perfhxmmo: @ShawnMendes
can you follow me?
for you it's 1second
for me it's great happiness!💎
i love you so much
have a nice day💌
#Neve…"
2015-02-21 22:05:31,It's trending😂💁💘 @ShawnMendes #NeverBeAloneVideo http://t.co/7qLADQGmfg
2015-02-21 22:05:31,I can't wait! #NeverBeAloneVideo  @ShawnMendes http://t.co/D8XjiAiAN1
2015-02-21 22:05:31,"⭐️⭐️
CMON GUYS LETS TREND IT 💗
SHAWN DESERVES IT 
#NeverBeAloneVideo 
⭐️⭐️
29"
2015-02-21 22:05:31,"⭐️⭐️
CMON GUYS LETS TREND IT 💗
SHAWN DESERVES IT 
#NeverBeAloneVideo 
⭐️⭐️
31"
2015-02-21 22:05:30,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:30,"@ShawnMendes took a piece of my heart &amp; made it all his own
 
#NeverBeAloneVideo this week! Can't wait tbh
 
Can u follow me pls?
 
x45"
2015-02-21 22:05:30,RT @Toska_Styles: @ShawnMendes #NeverBeAloneVideo i cant wait to see it &lt;3
2015-02-21 22:05:30,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:30,It's gonna obviously trend. #NeverBeAloneVideo
2015-02-21 22:05:30,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:29,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
2015-02-21 22:05:29,"@ShawnMendes When will I be lucky enough for you to follow me or answer a tweet of me? #NeverBeAloneVideo ily 💕 x1,695"
2015-02-21 22:05:29,@ShawnMendes #NeverBeAloneVideo ITS TRENDING !!!
2015-02-21 22:05:29,"💕🍩💕🍩💕
@ShawnMendes
I love you more than anything in the whole world❤
please follow me🐥
#NeverBeAloneVideo
💕🍩💕🍩💕 x51"
2015-02-21 22:05:28,"tomorrow first snippet of #NeverBeAloneVideo by @ShawnMendes 😍
i can't waittt!✨🎊 x39"
2015-02-21 22:05:28,"#NeverBeAloneVideo
@ShawnMendes 
☁💎☁💎☁💎
Tweet it for a snippet 
☁💎☁💎☁💎
x31 http://t.co/BSonOMx3Li"
2015-02-21 22:05:28,RT @ShawnMendes: Official #NeverBeAloneVideo is coming this week ! Tweet &amp; if it trends we'll release a snippet of it tomorrow ! ❤️ http://…
